  (76869601, 77638369)
    (7260871, 7261504)
  (88696499, 88706408)
(200973718, 201071671)
    (1103982, 1106791)
  (78565520, 78595269)
  (31463170, 31478936)
  (29907783, 29908645)
  (31740020, 31764851)
  (30908207, 30914106)
    (8317736, 8386439)
(121874481, 121952060)
      (911736, 990053)
(122159908, 122200088)
    (1317752, 1345099)
  (31353872, 31367067)
  (32315086, 32400268)
  (31652416, 31658210)
  (32586452, 32778019)
  (32586452, 32778019)
  (87353070, 87573022)
  (83877205, 83882474)
  (32934396, 33820863)
  (43628503, 43668118)
  (78593052, 78621295)
  (78624111, 78727754)
  (78810487, 78898139)
  (88960070, 88961046)
  (13299184, 13306771)
  (41420547, 41424585)
  (77722872, 77728559)
  (44280768, 44579953)
  (40843541, 40850447)
(154581695, 154628013)
(160215715, 160262549)
(168449672, 168451211)
(209232196, 209233419)
  (41506365, 42035925)
  (43685123, 43708138)
  (83445967, 83480024)
  (89821014, 89936611)
(151485336, 151734487)
  (17539126, 17657018)
(213155806, 213167712)
(225399710, 225729887)
  (45388680, 45612165)
(144186905, 144187020)
  (88090150, 88231628)
    (1317752, 1345099)
(141991749, 142013041)
        (37434, 37534)
  (45254948, 45696498)
  (83077498, 83353787)
  (83077498, 83353787)
  (10393186, 10419659)
  (24126186, 24154900)
  (25279078, 25620530)
  (25652201, 25701783)
  (26124145, 26139116)
  (26321876, 26322292)
  (26440472, 26453415)
  (26634383, 26659752)
  (27147626, 27147688)
  (27358252, 27359854)
  (27450743, 27473118)
  (27560822, 27561744)
  (27911185, 27912396)
  (28015122, 28137313)
  (28281572, 28302549)
  (28378955, 28399747)
  (95035731, 95214338)
    (1815793, 2233243)
  (28943877, 28944537)
(122301303, 122310691)
(124929873, 125482966)
  (18086949, 19002416)
  (51716657, 51716922)
(146116002, 148420998)
  (45816216, 45819016)
  (81463036, 81463613)
  (57638725, 57639112)
(152759749, 152855378)
  (87627548, 87832296)
(131110096, 131496632)
(121736443, 121736725)
(136713871, 136715188)
(136713871, 136715188)
  (23181841, 23201011)
  (65373799, 65401136)
  (53366058, 53366209)
(153748133, 154894285)
(135183839, 135211555)
  (68723911, 68724048)
  (71652474, 71652611)
(130791264, 131110176)
  (22118236, 22357154)
  (51016212, 51316818)
  (97598933, 97599260)
(135859369, 137092183)
(143636019, 143656418)
(111360685, 111484745)
(125747345, 125967377)
(133406059, 133418096)
(133636363, 133659329)
  (21994139, 22128103)
    (3824127, 4348392)
(100188300, 100229596)
(100288149, 100330264)
  (27154824, 27187953)
    (4871901, 4891975)
  (70247329, 70284004)
(125625163, 125676255)
    (1995166, 2004552)
  (94128841, 94181968)
      (752579, 911452)
(105702699, 105797539)
(111596009, 111642079)
  (31846713, 32299125)
  (32315086, 32400268)
(122159908, 122200088)
(122159908, 122200088)
(189631389, 189897276)
  (58427738, 59063766)
(212999691, 213152427)
  (31463170, 31478936)
  (60450520, 60554467)
(133233278, 133276024)
  (60450520, 60554467)
  (51208057, 51338601)
(133233278, 133276024)
  (60450520, 60554467)
(133233278, 133276024)
(126556323, 127419050)
  (48724763, 48728750)
(186526792, 186555567)
  (21664184, 22654455)
  (33132090, 33175799)
(183015218, 183116075)
  (69294151, 69341682)
  (50854915, 50860764)
    (2268498, 2270588)
(160121815, 160158718)
(127289808, 127482139)
  (46063250, 46063715)
(126556323, 127419050)
  (48646923, 48707346)
  (23678697, 23682938)
  (47967810, 47981781)
  (69048932, 69136316)
  (43110750, 43129712)
  (43110750, 43129712)
  (48133442, 48430275)
  (48026167, 48038030)
  (48133442, 48430275)
    (2268498, 2270588)
  (23678697, 23682938)
    (1887332, 1900493)
(104974672, 104974771)
  (63050057, 63057836)
  (47807372, 47821803)
(105145875, 105279816)
(126556323, 127419050)
(127322183, 127420066)
(126556323, 127419050)
  (48724763, 48728750)
(127072694, 127227541)
  (37686431, 37745059)
  (37686431, 37745059)
(127686343, 127738987)
  (46033307, 46048180)
  (48908407, 48929056)
(117730515, 118266267)
  (20256558, 20305960)
(106374477, 106384315)
        (51009, 51114)
    (2268498, 2270588)
  (82169986, 82247754)
  (21690398, 21812357)
  (38680006, 38680104)
  (42169353, 42332548)
  (92702843, 92772455)
    (7884796, 7912760)
  (27525442, 27662883)
(105293664, 105293946)
(161541759, 161550968)
  (31658298, 31660778)
  (26847747, 26950351)
    (2840135, 2861568)
  (17903762, 17903861)
(132671788, 133568463)
    (6853861, 6954107)
(161383897, 162164004)
(103121032, 103132966)
  (72645949, 73092712)
  (30798211, 30830659)
  (48540894, 48545109)
  (42562736, 42608013)
(160348378, 160452577)
(127135426, 127196591)
        (37434, 37534)
  (94833904, 94834447)
  (42781550, 42791549)
  (63743668, 63832038)
(204617170, 204685738)
  (94394895, 94431227)
  (69641156, 69654474)
  (23694746, 24547848)
(204422628, 204494805)
(161229666, 161238244)
(241188509, 241225976)
(237485428, 237555322)
  (56112942, 56113982)
(113286930, 113441610)
(237485428, 237555322)
  (73036401, 73036848)
  (62532583, 62533059)
(124984317, 125161170)
  (41464300, 41531116)
  (13710531, 14400963)
    (2935353, 4994972)
  (52857268, 52952435)
  (78979818, 79002677)
(172677141, 172736206)
(100934023, 100944553)
(121779133, 121809962)
(108129288, 108250537)
    (1528688, 1555580)
  (71932429, 72566530)
    (3888839, 3929887)
  (40114203, 41459773)
(171587093, 171587259)
  (30720369, 31146805)
  (37433219, 37482827)
  (13710531, 14400963)
  (31834608, 31839766)
  (29962644, 29963758)
  (54509812, 54539292)
  (32194843, 32224067)
    (1392794, 1445440)
  (63119559, 63827843)
  (45643694, 45942454)
(166293756, 166294353)
  (31268749, 31272130)
(120273175, 120750337)
(146116002, 148420998)
  (27739331, 27844564)
(230314490, 230426332)
  (41426655, 41426727)
    (5910945, 5911236)
  (87259404, 87276584)
  (78170373, 79868291)
  (31010474, 31035402)
(132725578, 132878777)
(205949091, 205950145)
  (31827738, 31830254)
  (13643706, 14462142)
  (45643694, 45942454)
  (27525442, 27662883)
  (42494569, 42756947)
(134795260, 135260467)
  (10326434, 10483638)
  (92245974, 92401383)
(107899316, 108083642)
  (63119559, 63827843)
  (62673851, 63046487)
(159698586, 159937766)
(167683298, 167734939)
  (29192774, 29921586)
  (21790537, 21790845)
(167478684, 167653983)
    (9475009, 9538114)
  (65353525, 66038918)
(123610049, 123884332)
(108984309, 109094846)
(136336236, 136752403)
(108131100, 108132114)
  (41521043, 41521989)
(121779133, 121809962)
  (78170373, 79868291)
  (29192774, 29921586)
(224896262, 225399292)
(152876820, 152877767)
  (95162504, 95549206)
  (63119559, 63827843)
(131370478, 132336822)
(144140879, 144141166)
(133196455, 133612541)
  (87226189, 87226277)
    (1887332, 1900493)
  (23678697, 23682938)
(127686343, 127738987)
(127079874, 127092600)
(126556323, 127419050)
(127289808, 127482139)
(127289808, 127482139)
(126556323, 127419050)
  (46063250, 46063715)
  (73191528, 73191667)
  (68578993, 68727806)
  (37686431, 37745059)
  (94451857, 94668227)
(126556323, 127419050)
(128153481, 128408646)
(121133090, 121133723)
  (87089129, 87158363)
  (49292631, 49324576)
  (85544720, 85561532)
  (49404049, 49414905)
  (85561562, 85582031)
(113532555, 113629575)
(160171061, 160277638)
(126556323, 127419050)
      (508503, 721717)
(113532555, 113629575)
  (43230851, 43596038)
  (94451857, 94668227)
  (98106862, 98209638)
  (27830573, 28180795)
(124984317, 125161170)
  (49292631, 49324576)
  (76277278, 76560757)
(103856806, 103918332)
      (508503, 721717)
  (43230851, 43596038)
    (1309310, 1309377)
(116792085, 116829083)
  (10326434, 10483638)
  (94451857, 94668227)
(119283825, 119303380)
    (1253147, 1295068)
        (37434, 37534)
(170222424, 170305977)
  (49132460, 49176840)
(172234216, 172506459)
  (52897187, 52949954)
  (52897187, 52949954)
                     -
  (62673851, 63046487)
  (87089129, 87158363)
(172234216, 172506459)
  (27830573, 28180795)
  (47323290, 47441312)
(160348378, 160452577)
  (38244035, 38292615)
  (63108118, 63108429)
  (98106862, 98209638)
  (47603860, 47649449)
(116877212, 116932161)
(116877212, 116932161)
  (63739776, 63744050)
(189631389, 189897276)
(189631389, 189897276)
    (1253147, 1295068)
  (31652416, 31658210)
  (78593052, 78621295)
    (1317752, 1345099)
  (28783633, 28784004)
    (1253147, 1295068)
    (1253147, 1295068)
    (1253147, 1295068)
(189631389, 189897276)
  (67825503, 67984378)
  (32393339, 32407181)
    (1253147, 1295068)
  (33075936, 33089696)
  (32393339, 32407181)
(189631389, 189897276)
  (67825503, 67984378)
  (41452889, 41548621)
    (1253147, 1295068)
(135741734, 135785056)
  (74748845, 74756607)
(109400696, 109401641)
(118606440, 118658031)
(110668779, 110806558)
  (33383179, 33402682)
  (29907783, 29908645)
(169764520, 169765060)
  (49106068, 49155661)
  (21802636, 21937651)
(112446998, 112818744)
  (29750729, 29751148)
  (78565520, 78595269)
  (31639222, 32855666)
  (65227788, 65271253)
  (34752731, 34875647)
(118226690, 118252365)
  (40843541, 40850447)
  (41452889, 41548621)
(189631389, 189897276)
    (1253147, 1295068)
  (41452889, 41548621)
(187003220, 187556288)
(173297629, 173298512)
(121842368, 121845131)
(139732708, 139733282)
  (99500190, 99604207)
  (49106068, 49155661)
  (49155656, 49367869)
  (49155656, 49367869)
  (75081702, 75084717)
  (49326962, 49620929)
  (10627501, 10694930)
  (40843541, 40850447)
(189631389, 189897276)
  (49326962, 49620929)
  (78810487, 78898139)
  (77779624, 77879540)
  (20368537, 20688583)
  (23134564, 23260470)
    (1253147, 1295068)
  (17134982, 17503923)
  (78565520, 78595269)
  (80782338, 80782770)
  (67796054, 67825562)
(199148598, 199393307)
(150708440, 150759095)
(178406695, 178406830)
    (1008802, 1038943)
  (67123357, 67397980)
(118766965, 118835110)
  (49858238, 50182817)
(128405269, 128564679)
  (55488404, 55519099)
  (46840092, 47675605)
  (27490781, 27545564)
  (72221072, 72640472)
(118359600, 118399211)
    (1598920, 1633984)
(117453817, 117569858)
  (48695971, 48705951)
(166922113, 166957191)
(169766921, 169769561)
  (33383179, 33402682)
(156949712, 156973176)
      (391739, 411443)
    (9708275, 9862551)
  (27560822, 27561744)
  (40665905, 40690972)
(127794526, 128187101)
  (24491254, 24770702)
  (70193236, 70193341)
(144299373, 144300305)
(163110073, 163166890)
    (5032600, 5052009)
  (82044336, 82139631)
  (64507001, 64697564)
   (9776776, 10304877)
  (55019017, 55211628)
  (13044350, 13044456)
(118253416, 118264536)
  (65227788, 65271253)
(101451564, 101872562)
    (1456480, 1523962)
(146116002, 148420998)
  (45574140, 45723116)
  (12094008, 12359144)
  (31639222, 32855666)
  (39328353, 39342372)
  (77979542, 78138444)
  (78759206, 78811464)
  (67562067, 67620545)
(103967140, 104029233)
  (41549518, 41586844)
  (77979175, 78017964)
  (21802636, 21937651)
  (21994139, 22128103)
  (77282019, 77559966)
  (78624111, 78727754)
(128634199, 129683770)
  (77562416, 77683419)
  (65227788, 65271253)
  (33383179, 33402682)
  (49106068, 49155661)
(169764520, 169765060)
  (34752731, 34875647)
  (65227788, 65271253)
(169764520, 169765060)
(189631389, 189897276)
    (1253147, 1295068)
    (1317752, 1345099)
  (41452889, 41548621)
(117453817, 117569858)
  (31639222, 32855666)
  (21802636, 21937651)
  (33383179, 33402682)
(112446998, 112818744)
(118226690, 118252365)
  (34752731, 34875647)
  (67825503, 67984378)
    (1317752, 1345099)
  (65227788, 65271253)
      (391739, 411443)
  (32254640, 32407763)
  (21802636, 21937651)
(103967140, 104029233)
(112446998, 112818744)
  (63657810, 63696253)
(138652698, 138834928)
  (25377198, 25673647)
  (61799627, 61829318)
  (49423237, 49488775)
(124619292, 124744378)
(124647719, 124647822)
  (53497341, 53616970)
      (708935, 748329)
  (56087280, 56245082)
  (44173903, 44448809)
(156986372, 156986693)
  (85657314, 85668741)
(163110073, 163166890)
  (82044336, 82139631)
  (32124877, 32470882)
  (53497341, 53616970)
  (63657810, 63696253)
(234682668, 234717764)
(153748133, 154894285)
    (1321698, 1324022)
(123680794, 123737402)
(104746638, 104757719)
  (73407768, 73408352)
  (79566678, 79571445)
  (18840085, 18931287)
  (38600661, 38601200)
        (37434, 37534)
  (32106835, 32383633)
  (32492522, 32877177)
(161347417, 162727775)
(101271219, 101308701)
  (58353676, 58417595)
(136765545, 137677718)
  (65866070, 65922731)
(133233278, 133276024)
  (73407768, 73408352)
(200027614, 200177420)
    (1317752, 1345099)
(155946797, 155946879)
(196012511, 196082153)
  (29194071, 29630751)
  (39371675, 39462300)
(118341437, 118398468)
  (68627879, 68635169)
    (4490468, 4587469)
  (42346357, 42350997)
  (73407768, 73408352)
  (48489553, 48850912)
(238491358, 238492644)
(200027614, 200177420)
(127686343, 127738987)
    (1253147, 1295068)
(112466541, 112530165)
  (86221420, 86301303)
(104094260, 104141419)
  (17787649, 18024561)
(152717647, 152762396)
  (40475828, 40501623)
(147458724, 147459321)
      (944203, 959309)
  (47275154, 47582558)
  (59139866, 59158832)
  (37686431, 37745059)
  (75407914, 75566834)
  (67397322, 67412089)
  (28883572, 29057488)
(127686343, 127738987)
  (27819376, 27917298)
    (1317752, 1345099)
(200027614, 200177420)
  (73407768, 73408352)
  (72221072, 72640472)
(133233278, 133276024)
  (75228181, 75268053)
    (1253147, 1295068)
(200027614, 200177420)
(130791264, 131110176)
    (1253147, 1295068)
  (40135005, 40860763)
(128405269, 128564679)
(189631389, 189897276)
(104077308, 104093073)
  (44436172, 44465349)
(121000486, 121016502)
  (67123357, 67397980)
  (59139866, 59158832)
(120978543, 121002512)
(112466541, 112530165)
  (44436172, 44465349)
  (63774017, 64181498)
  (72221072, 72640472)
  (67397322, 67412089)
  (40135005, 40860763)
(189631389, 189897276)
  (27819376, 27917298)
  (27819376, 27917298)
  (28883572, 29057488)
(128405269, 128564679)
    (1253147, 1295068)
(130791264, 131110176)
  (75228181, 75268053)
  (13217498, 13652755)
    (3144628, 3179727)
(114850968, 115402644)
  (85599552, 86366795)
  (18322295, 18367045)
  (63667681, 63738018)
   (9776776, 10304877)
    (7965310, 8158832)
  (58150902, 58161150)
    (6495651, 6511839)
  (53532672, 53860160)
  (65261913, 65305959)
  (18445024, 18923280)
  (50055968, 50090481)
(130672956, 130717352)
  (98463201, 98472924)
    (1309310, 1309377)
(116287380, 116508541)
  (63843761, 64162217)
  (52897187, 52949954)
(230690776, 230745576)
(147458724, 147459321)
  (39667981, 39670475)
  (59220158, 59230774)
(120978543, 121002512)
  (37686431, 37745059)
  (40443450, 40457725)
(104094260, 104141419)
  (40019097, 40061215)
(129774692, 129774769)
    (5476548, 5476966)
  (45327366, 45327497)
  (56219670, 56368383)
  (14433053, 14471867)
  (21908873, 21913690)
  (21001429, 21044073)
  (21677550, 21678221)
    (4890437, 4902896)
(112523514, 112620825)
    (6199715, 6238271)
  (61647242, 62037035)
  (37820498, 37876274)
(146580742, 147084784)
  (56340231, 56340337)
  (21293290, 21299874)
  (34709005, 34710136)
    (1177313, 1737525)
  (35976493, 35981497)
  (81189593, 81222999)
  (37607373, 38121345)
(122458551, 122514907)
  (28820339, 29505947)
  (52436417, 52547802)
  (39745183, 39802081)
  (28883572, 29057488)
(151656691, 152129619)
     (737628, 1708476)
  (18527303, 19084730)
  (15553043, 16061663)
  (27106484, 27369460)
(221330080, 221336489)
  (76235055, 76235623)
  (88601061, 88601402)
  (71298156, 71298218)
  (56815549, 56896152)
  (45254948, 45696498)
(212795300, 212819264)
(121178700, 121185966)
(121709393, 121928801)
(121478332, 121598458)
(113929324, 113977869)
  (53756989, 53757870)
  (27106484, 27369460)
  (44495099, 44658569)
(127322183, 127420066)
  (44495099, 44658569)
  (40410281, 40636719)
(121709393, 121928801)
(151494017, 151621193)
  (27106484, 27369460)
  (40410281, 40636719)
  (53701692, 54158512)
  (45254948, 45696498)
  (27978014, 28679840)
  (27851669, 27920134)
(115592604, 115592983)
(158695920, 159099916)
  (72536680, 72638521)
(121519345, 121568791)
(158695920, 159099916)
(108097432, 108097851)
  (56919602, 56971675)
  (16347142, 16609259)
    (8674596, 8784575)
  (40370591, 40410289)
  (56815549, 56896152)
(121709393, 121928801)
    (8788823, 8862534)
  (31959370, 31993107)
  (76235055, 76235623)
  (26655737, 27190698)
  (62520448, 62672011)
  (79185231, 80648861)
(126556323, 127419050)
    (1225381, 1246189)
  (76074746, 76634603)
  (26655737, 27190698)
  (56815549, 56896152)
  (27106484, 27369460)
  (40410281, 40636719)
  (95672305, 95673068)
  (45254948, 45696498)
  (27372723, 27484420)
    (4542593, 4581776)
(108626833, 108627150)
  (80597907, 80804598)
(187448845, 187449450)
(189956728, 190122437)
(137937960, 138051961)
(118214669, 118496171)
  (45254948, 45696498)
  (35048756, 35230487)
  (27932879, 28177946)
  (26584755, 26595456)
  (49296112, 49299018)
  (58415384, 58546802)
  (35638945, 35794496)
(130265760, 130434123)
  (22556311, 22557062)
    (7758714, 7939926)
(130839347, 131063322)
(243917402, 244047317)
  (42081845, 42144874)
  (14179395, 14244811)
  (75566375, 75577881)
(102736905, 103019900)
  (29275655, 29276565)
  (49326962, 49620929)
  (40954693, 41149309)
  (19759359, 19760128)
  (45254948, 45696498)
  (88275882, 88276989)
  (27958084, 27972733)
(155870344, 156767788)
  (45254948, 45696498)
  (52552084, 52652132)
(121478332, 121598458)
  (52552084, 52652132)
  (69481662, 69494952)
  (27978014, 28679840)
  (26906481, 27185308)
  (27978014, 28679840)
  (45254948, 45696498)
  (66596380, 67169593)
(123536409, 123536534)
  (20403666, 20525873)
(158695920, 159099916)
  (90081297, 90082569)
  (19759359, 19760128)
(123633739, 123662604)
  (69475567, 69481545)
                     -
                     -
  (40044817, 40335808)
  (54330670, 54455093)
  (51927147, 51948759)
(128965060, 129279324)
  (87083562, 87317420)
(212795300, 212819264)
(117710651, 117874139)
  (77460924, 77463491)
  (32812763, 32820466)
  (41739369, 41767089)
    (2692780, 2760108)
                     -
  (22197446, 22484462)
  (60358455, 60359480)
  (24001824, 24002433)
  (96310701, 96818864)
(138610967, 138935034)
  (30080464, 30177075)
  (88609897, 88963618)
  (28702607, 29064322)
    (6322413, 6323228)
  (58008398, 58172251)
  (83079609, 83095122)
  (33310962, 33866121)
  (19507452, 19789037)
(174438573, 175810548)
(100185687, 100211766)
  (80319625, 80321842)
(121142051, 121142438)
  (67819779, 68730218)
(201233443, 201361836)
  (42979087, 43067898)
  (84003332, 84003479)
  (30820207, 31031937)
  (71396920, 71815947)
  (14040716, 14041861)
  (84974175, 85011535)
  (65912457, 67763637)
(212791828, 212816830)
(120464335, 120466218)
(123216339, 123637189)
  (88948142, 88950928)
(187448845, 187449450)
  (23058564, 23095614)
  (35909490, 35937153)
  (42072752, 43189970)
  (44495099, 44658569)
        (37434, 37534)
(105552620, 105708093)
    (1253147, 1295068)
(151656691, 152129619)
(121478332, 121598458)
  (52552084, 52652132)
  (32124877, 32470882)
  (17281645, 17287646)
(120464335, 120466218)
    (1253147, 1295068)
  (52552084, 52652132)
                     -
    (4493345, 4847506)
(158695920, 159099916)
  (53701692, 54158512)
(169773396, 169789716)
(150960583, 150975003)
    (7661779, 7687546)
  (21802636, 21937651)
(149730298, 149855022)
  (89657740, 89671272)
(226360210, 226408154)
    (3538261, 3574290)
  (69481662, 69494952)
  (16916359, 17346152)
  (89912119, 89920973)
    (7661779, 7687546)
  (21994139, 22128103)
(108222804, 108369102)
  (89177875, 89295759)
  (32812763, 32820466)
(103967140, 104029233)
  (33993646, 34108308)
  (63159083, 63317274)
  (21994139, 22128103)
  (28111040, 28322179)
(115957905, 116277693)
  (89926528, 90296843)
  (69739456, 69968336)
  (33944623, 33984693)
(107918866, 107918978)
  (89912119, 89920973)
(205142505, 205211702)
  (89912119, 89920973)
  (21664184, 22654455)
  (38111495, 38214778)
  (38066973, 38109902)
(105993310, 106740875)
  (32765544, 33194714)
  (63657810, 63696253)
  (21994139, 22128103)
  (21802636, 21937651)
  (27754875, 28099315)
  (21994139, 22128103)
    (1317752, 1345099)
  (41361999, 41409393)
  (20534457, 21232404)
(155018520, 155033781)
  (89912119, 89920973)
    (1253147, 1295068)
  (22089150, 22104911)
  (50274979, 50307646)
  (68737292, 68835537)
  (21900899, 21945903)
(124743885, 124765792)
  (12890782, 12917937)
  (17121716, 17122460)
  (71828167, 72118393)
  (12685439, 12710285)
  (25377198, 25673647)
(130791264, 131110176)
(112690038, 112887168)
(120325296, 120333686)
     (958323, 1101400)
(131576770, 131740076)
  (16916359, 17346152)
  (15966449, 16739591)
    (1309310, 1309377)
  (45192244, 45240894)
  (82170296, 82175803)
  (95972662, 95996365)
  (90529344, 91164437)
(201233443, 201361836)
  (37923187, 38067142)
  (20534457, 21232404)
  (16916359, 17346152)
(105993310, 106740875)
(103856806, 103918332)
  (69641156, 69654474)
  (27754875, 28099315)
  (63119559, 63827843)
(169720187, 169720293)
(124743885, 124765792)
(130791264, 131110176)
(107918866, 107918978)
  (69048932, 69136316)
  (12927712, 12984645)
  (68737292, 68835537)
  (63627179, 63628824)
  (69999550, 70518064)
(103967140, 104029233)
(118004916, 118046941)
  (15966449, 16739591)
(150881236, 150881683)
(155018520, 155033781)
(205142505, 205211702)
(226360210, 226408154)
  (25377198, 25673647)
  (38066973, 38109902)
(201233443, 201361836)
(169773396, 169789716)
    (1317752, 1345099)
  (33523535, 33892019)
  (82147798, 82170224)
  (89267630, 89490561)
    (7661779, 7687546)
  (34122470, 34123290)
  (63659300, 63698684)
  (41361999, 41409393)
  (38111495, 38214778)
  (71828167, 72118393)
  (50274979, 50307646)
  (17053901, 17054204)
  (21802636, 21937651)
(105993310, 106740875)
(107918866, 107918978)
(113904619, 113914086)
  (89177875, 89295759)
(108308519, 108467531)
  (95972662, 95996365)
(115957905, 116277693)
(112690038, 112887168)
  (68787660, 68796253)
  (32765544, 33194714)
    (4340251, 4420494)
  (53701692, 54158512)
  (68737292, 68835537)
  (38682581, 38845829)
  (90529344, 91164437)
(149730298, 149855022)
     (958323, 1101400)
  (20534457, 21232404)
(151239967, 151358559)
(124743885, 124765792)
(130791264, 131110176)
  (45192244, 45240894)
  (12685439, 12710285)
(116910950, 117031148)
  (62808222, 62808706)
(124033369, 124726325)
  (39757718, 39864312)
    (7661779, 7687546)
                     -
                     -
                     -
                     -
                     -
                     -
                     -
(113215997, 113278921)
  (48919853, 48950965)
  (37686431, 37745059)
  (21967752, 21995301)
  (27830573, 28180795)
  (33103794, 33107330)
(127289808, 127482139)
  (89490719, 89557766)
  (43110750, 43129712)
  (31268749, 31272130)
(127686343, 127738987)
(127322183, 127420066)
                     -
  (63657810, 63696253)
  (50861568, 50880567)
  (32628179, 32647062)
(155002630, 155018523)
(172234216, 172506459)
(199191059, 199191120)
(104974672, 104974771)
    (1309310, 1309377)
  (33944623, 33984693)
(142310427, 142326455)
  (31010474, 31035402)
  (31399784, 31415315)
(173297629, 173298512)
 (99817837, 100181732)
(200810594, 200827338)
(171587093, 171587259)
  (38111495, 38214778)
(121478332, 121598458)
  (29811991, 29824312)
(141324213, 141449792)
  (46590669, 46757679)
  (21802636, 21937651)
  (30831966, 30895869)
  (52436417, 52547802)
(150982249, 150995634)
  (67123357, 67397980)
  (46243606, 46245044)
  (15490530, 15490767)
  (28133249, 28581511)
(226360210, 226408154)
    (4514952, 4515057)
(169764520, 169765060)
  (22028317, 22052927)
(114682292, 114767989)
  (67819779, 68730218)
(126556323, 127419050)
(201233443, 201361836)
  (31142439, 31158238)
(103856806, 103918332)
(120464335, 120466218)
  (75407914, 75566834)
  (32659467, 32668383)
  (46033307, 46048180)
(127289808, 127482139)
  (90019629, 90044975)
  (94451857, 94668227)
(120464335, 120466218)
  (80597907, 80804598)
(151656691, 152129619)
(127072694, 127227541)
  (27106484, 27369460)
  (41546381, 41602384)
(204422628, 204494805)
  (63743668, 63832038)
  (21524646, 21743630)
(108040213, 108040592)
  (45620344, 45835826)
  (16916359, 17346152)
(158695920, 159099916)
(126556323, 127419050)
  (28348721, 28538122)
(126556323, 127419050)
(127289808, 127482139)
    (7661779, 7687546)
  (89195761, 89201651)
(144186905, 144187020)
  (36045618, 36051018)
  (33407957, 33443763)
  (32180968, 32184322)
(127072694, 127227541)
  (31615217, 31617021)
  (36574553, 36612384)
(166979029, 168264157)
    (4182689, 4224814)
  (69641156, 69654474)
  (69155478, 69162440)
  (21994139, 22128103)
  (69294151, 69341682)
(121478332, 121598458)
  (69481662, 69494952)
  (37686431, 37745059)
(115950511, 116325062)
  (21524646, 21743630)
(127289808, 127482139)
(127289808, 127482139)
(127686343, 127738987)
  (89177875, 89295759)
  (56815549, 56896152)
  (32459821, 32473500)
(151656691, 152129619)
    (7884796, 7912760)
  (32641676, 32697098)
    (1253147, 1295068)
(151656691, 152129619)
  (33131216, 33143325)
(170086732, 170181749)
  (27797552, 27931579)
  (55766177, 55766790)
(127400399, 127402150)
  (44495099, 44658569)
  (40410281, 40636719)
  (37686431, 37745059)
  (16916359, 17346152)
(160348378, 160452577)
  (32948613, 32969094)
  (53701692, 54158512)
  (43230851, 43596038)
  (56919602, 56971675)
  (95672305, 95673068)
(121478332, 121598458)
  (23600026, 23600138)
  (69155478, 69162440)
  (85544720, 85561532)
(126556323, 127419050)
  (98106862, 98209638)
  (38244035, 38292615)
  (50854915, 50860764)
  (28133249, 28581511)
  (87226189, 87226277)
  (52552084, 52652132)
(116877212, 116932161)
  (62520448, 62672011)
  (89726683, 89816977)
  (48624252, 48827999)
  (31353872, 31367067)
  (63639705, 63657682)
(127289808, 127482139)
  (43110750, 43129712)
  (71097774, 71202203)
  (31528114, 31528693)
  (31827738, 31830254)
  (31897785, 31945673)
  (32577902, 32589848)
  (32628179, 32647062)
  (32628179, 32647062)
(127072694, 127227541)
(127322183, 127420066)
(127289808, 127482139)
  (21994139, 22128103)
(121478332, 121598458)
  (26121991, 26299290)
  (27978014, 28679840)
  (17406760, 17439677)
(201233443, 201361836)
  (33944623, 33984693)
      (391739, 411443)
  (32659467, 32668383)
  (16409503, 16870843)
  (89177875, 89295759)
(111596009, 111642079)
  (89726683, 89816977)
  (30298910, 30298960)
  (33993646, 34108308)
  (36091504, 36232799)
  (27978014, 28679840)
  (89177875, 89295759)
  (89640816, 89657738)
(121478332, 121598458)
  (52436417, 52547802)
(201233443, 201361836)
  (93969442, 94011113)
(133971871, 134004975)
                     -
(126556323, 127419050)
(127072694, 127227541)
(126556323, 127419050)
(126556323, 127419050)
(127289808, 127482139)
  (46033307, 46048180)
(121478332, 121598458)
  (69294151, 69341682)
  (52436417, 52547802)
  (37686431, 37745059)
  (50854915, 50860764)
(126556323, 127419050)
(127072694, 127227541)
(126556323, 127419050)
(126556323, 127419050)
(127289808, 127482139)
  (46033307, 46048180)
  (69294151, 69341682)
  (37686431, 37745059)
      (545805, 546667)
(160877547, 160877850)
(187003220, 187556288)
(232606057, 232682776)
    (7107597, 7251980)
  (43870761, 44195271)
  (57630280, 57669296)
    (1253147, 1295068)
  (55019017, 55211628)
  (55019017, 55211628)
  (55019017, 55211628)
  (21994139, 22128103)
    (7661779, 7687546)
  (63659300, 63698684)
    (1253147, 1295068)
  (55019017, 55211628)
(128634199, 129683770)
  (21994139, 22128103)
    (7661779, 7687546)
  (63659300, 63698684)
    (1253147, 1295068)
  (55019017, 55211628)
  (55019017, 55211628)
  (55019017, 55211628)
  (21994139, 22128103)
    (7661779, 7687546)
  (63659300, 63698684)
    (5663195, 5938619)
  (18394560, 18408425)
  (20859007, 20891214)
  (48866770, 48898386)
(107318421, 107659642)
  (75283503, 75482169)
  (49326962, 49620929)
  (49621037, 49656232)
  (96110040, 96327361)
  (53701692, 54158512)
    (3923870, 3964464)
  (71453561, 71686763)
  (29214253, 29291869)
  (99304971, 99321401)
    (1317752, 1345099)
  (10409340, 10416446)
  (29975112, 29978410)
  (31353872, 31367067)
  (31815543, 31817946)
  (32459821, 32473500)
